,V3 minus Equal Weight,V3 minus Markowitz,V3 minus Original HMM-MPC
2016-01-22,0.21421840371990442,0.08385658078155322,0.012880128543813374
2016-01-25,0.22204905259361252,0.08142665649897252,0.011036985609788719
2016-01-26,0.2176139382207991,0.08415738751828283,0.013095435498266195
2016-01-27,0.20773391966196986,0.07090091581680058,0.00022373170361289496
2016-01-28,0.19473232803733653,0.06335681968858697,-0.005871733540238511
2016-01-29,0.19082486241672325,0.0636709219942182,-0.005938044564898659
2016-02-01,0.19588197081501302,0.06251225032110375,-0.007414726728428134
2016-02-02,0.19349105888970275,0.053233912922206805,-0.017159469098531055
2016-02-03,0.18179739483657564,0.05212029897393511,-0.019669995900799764
2016-02-04,0.1704581363834874,0.05458825622914065,-0.016154269577498326
2016-02-05,0.1551490532606905,0.03255333038429997,-0.03919435972989782
2016-02-08,0.15147039698310394,0.021197013750002824,-0.04998131746734025
2016-02-09,0.15381574972621914,0.01717247132834232,-0.05434532153727201
2016-02-10,0.16083934516748855,0.020271455813439365,-0.05065940653442769
2016-02-11,0.1660806701485995,0.024747620407749693,-0.04521568668732545
2016-02-12,0.1613340643343424,0.03150196442280628,-0.03842830166442823
2016-02-16,0.16824013371742375,0.04191378476599916,-0.028515004411108436
2016-02-17,0.16957018436357818,0.05191299822616835,-0.01814518502665008
2016-02-18,0.16862983614586713,0.04609204866694605,-0.025542046087893677
2016-02-19,0.1713988036569638,0.047795480566835025,-0.023467986217027503
2016-02-22,0.1727278686968896,0.05531049992827497,-0.017010824545955483
2016-02-23,0.17944012409984933,0.04848998477535904,-0.025209242174603963
2016-02-24,0.18077032864464648,0.05026063542651671,-0.023583686889118605
2016-02-25,0.1835539930325676,0.05103803129238238,-0.023305645892111926
2016-02-26,0.17742675924040574,0.06244159313314679,-0.008906632610240495
2016-02-29,0.1756113396172314,0.058026885851292676,-0.014458899586046403
2016-03-01,0.17795838922250562,0.07140941744000884,0.002194152469795263
2016-03-02,0.173766585233319,0.07010540192056802,0.00022677980616125915
2016-03-03,0.16947423063516887,0.06794568247114774,-0.0027809358154413655
2016-03-04,0.164819276879004,0.06455418493752574,-0.007812069606508265
2016-03-07,0.15946225955600934,0.06631627366478399,-0.007999975466334242
2016-03-08,0.16924836318662106,0.059072665441506356,-0.01696978023212159
2016-03-09,0.16758763608686533,0.05734708767100871,-0.018452883879706672
2016-03-10,0.16792042614659475,0.05775824756438386,-0.018314301603178818
2016-03-11,0.16636440661078256,0.06628676184701865,-0.008854414430472968
2016-03-14,0.1696666957883073,0.06744955577055034,-0.007674346226934858
2016-03-15,0.1672757859968219,0.06450137921176835,-0.009562168684708494
2016-03-16,0.16981504379933066,0.06708181313032191,-0.0073772275367722795
2016-03-17,0.15852477347660043,0.0631929424438542,-0.010980948663286139
2016-03-18,0.15635731117381924,0.06634644323652905,-0.007357565031497648
2016-03-21,0.15688920759780745,0.06787442256537468,-0.005960588970558511
2016-03-22,0.16202224802627874,0.07259240212470597,-0.0020655083773355454
2016-03-23,0.16693793755747488,0.0683226495539293,-0.0076089659692815115
2016-03-24,0.1691013929956675,0.06958661973074576,-0.0061207941672343225
2016-03-28,0.16812568217565782,0.06787237190741613,-0.008147828897356879
2016-03-29,0.17573253326126093,0.07063427122174581,-0.005551480495335603
2016-03-30,0.17553086334257362,0.07002901568181374,-0.005025162942061678
2016-03-31,0.17821047309549676,0.07160135199580431,-0.004126620065044051
2016-04-01,0.18130502035233476,0.07005071178681033,-0.006059202985759571
2016-04-04,0.18513088272423261,0.07061965799619485,-0.008550351568324288
2016-04-05,0.1800007524813445,0.06783707168397024,-0.008687871010976567
2016-04-06,0.18170602596446872,0.07401359307188549,-0.005188581481003318
2016-04-07,0.18216766349093483,0.07287354969068383,-0.00789403149502621
2016-04-08,0.17634703890624004,0.06873600404044411,-0.012319895273720904
2016-04-11,0.17212227857262197,0.06973189408117553,-0.010179317838194146
2016-04-12,0.1681818233239225,0.07101496801956775,-0.009655873767871137
2016-04-13,0.16628745312128745,0.08154551122869069,0.0030047247651467934
2016-04-14,0.16518958247543436,0.08397701690913673,0.005577757833255204
2016-04-15,0.16828132758204473,0.08174552739269347,0.001186601406135468
2016-04-18,0.16928153480658903,0.08393069325287694,0.0021795931549124514
2016-04-19,0.15726279799085652,0.08324938075732913,-0.0011140318389719628
2016-04-20,0.15106375623192392,0.08867022392030188,0.00880732987645616
2016-04-21,0.14990474890580963,0.09629200583503628,0.0185430439240184
2016-04-22,0.14306023506310717,0.09439235976974025,0.009544428169466102
2016-04-25,0.14639321573735287,0.09178318827186738,0.005926352641556942
2016-04-26,0.1401282149537011,0.09370479492342376,0.007109375142175356
2016-04-27,0.13606089110114516,0.09262977604273281,0.001314829304554177
2016-04-28,0.13681235260085045,0.08832271652695378,-0.006450387760964071
2016-04-29,0.13982101294078442,0.08929611662642056,-0.007377339912020275
2016-05-02,0.1449155136071767,0.08936642892469226,-0.006777643251253851
2016-05-03,0.15008331422882648,0.08609551996641107,-0.008850614194841677
2016-05-04,0.1573500203940299,0.0839585478063134,-0.006800709754014145
2016-05-05,0.15420677087203494,0.08227092321725449,-0.010762559169950281
2016-05-06,0.152067843121944,0.08145754804363148,-0.012336720306028504
2016-05-09,0.16112926969967556,0.0802960364247427,-0.015336277669447451
2016-05-10,0.15718861727976874,0.08172524479984866,-0.01405203986966419
2016-05-11,0.15257879147405773,0.07858271739496181,-0.016106558971422436
2016-05-12,0.152547511454314,0.07598118760821015,-0.018160392379527712
2016-05-13,0.1550254181727242,0.07809851403821089,-0.015893386355844363
2016-05-16,0.15188864837115368,0.07984290611875378,-0.01615334177654426
2016-05-17,0.14363993265446506,0.08338999228213484,-0.012086998507332414
2016-05-18,0.13947279346860642,0.08699887643185189,-0.010630911723029657
2016-05-19,0.14228891076579764,0.08075167682483064,-0.014613204707731864
2016-05-20,0.14410285998162053,0.08819050558991859,-0.008084475372421629
2016-05-23,0.13848045945505905,0.08540141540591106,-0.010221339547642483
2016-05-24,0.14288894603984237,0.08907267618092529,-0.006831073582105329
2016-05-25,0.1378719923456817,0.09129854956764816,-0.005038923425457309
2016-05-26,0.14608630792128197,0.0912083355052491,-0.0046924475859815296
2016-05-27,0.147493518918842,0.09334828605054168,-0.002938228195835668
2016-05-31,0.15227851354102762,0.09677160616995018,0.0019078638403704495
2016-06-01,0.15143922293758116,0.09141952890886595,-0.004291051037537796
2016-06-02,0.15345692453036808,0.09401299364289128,-0.0049047347860002866
2016-06-03,0.15716211597163765,0.08845265095244903,-0.006503289305215265
2016-06-06,0.15000833637025934,0.08894799767952688,-0.007595920288875346
2016-06-07,0.14556320100734532,0.09081175330503855,-0.005040142832752448
2016-06-08,0.14646842469330124,0.08876558647010668,-0.0066132918252568285
2016-06-09,0.15234448580583027,0.08648095340562101,-0.006550240292594545
2016-06-10,0.15535219415374835,0.08046190342289639,-0.010485677129929982
2016-06-13,0.15733751877217617,0.08149386637868306,-0.007811091708338713
2016-06-14,0.16236312440363032,0.07882686354183499,-0.009135169671216747
2016-06-15,0.15960309817021767,0.08102094704905882,-0.00756221947824276
2016-06-16,0.16273496785243768,0.08034349759472192,-0.007972349551461866
2016-06-17,0.1599465601872383,0.08158874488830326,-0.0039725115689941415
2016-06-20,0.15728240124592108,0.08404092962803866,-0.003534075443743623
2016-06-21,0.15473707736476983,0.08248230574724835,-0.003101110726980716
2016-06-22,0.15370278796321757,0.08091185840086701,-0.006068043692448288
2016-06-23,0.14912089559840558,0.08378631926788094,-0.004876989255998998
2016-06-24,0.1616952521331272,0.07344086458151522,-0.009900256978567779
2016-06-27,0.17718307642674258,0.0645353999262086,-0.014752803529507474
2016-06-28,0.1753655447780893,0.07245953752717971,-0.01022577079443554
2016-06-29,0.17142393708338766,0.07535645769105548,-0.010938295662404673
2016-06-30,0.17279373957071886,0.06867492263455377,-0.01649652489812481
2016-07-01,0.17694536462469923,0.07649879530193049,-0.011090216731656222
2016-07-05,0.18664223051175743,0.06847591893930938,-0.017646388474196417
2016-07-06,0.18934239374374928,0.07288068647891599,-0.015222678020294866
2016-07-07,0.18370134375083214,0.07571516170022363,-0.01514289777540534
2016-07-08,0.18269098737970224,0.08099199330359963,-0.011677721546317299
2016-07-11,0.18143692781869758,0.08485033910844586,-0.007849490355872346
2016-07-12,0.1676535133621473,0.09033675543540953,-0.00416248181992418
2016-07-13,0.16927608635588354,0.08492327557916823,-0.007834432626494303
2016-07-14,0.16364143247952123,0.087601536455169,-0.006375792812110426
2016-07-15,0.16289659547825153,0.08529052125405134,-0.007580594815486341
2016-07-18,0.16451959110870784,0.08886228279004049,-0.003654545244458074
2016-07-19,0.16469564911460255,0.08806992832912464,-0.004254644344584779
2016-07-20,0.16493081784980523,0.09192479198562808,-0.002449269377517327
2016-07-21,0.1720666849467274,0.09212628879687057,-0.0015410371188067096
2016-07-22,0.17746210499014325,0.09377799814527421,0.0017516466384881468
2016-07-25,0.18214063305422212,0.09502145394388495,0.00274653969325378
2016-07-26,0.17412656709214458,0.0970923860336037,0.004038731436429632
2016-07-27,0.17136497215403912,0.10116080746848777,0.006074163292695278
2016-07-28,0.17360828284989704,0.1005098025583473,0.006137272912289493
2016-07-29,0.17694395630651316,0.09936521173650803,0.005651987689174298
2016-08-01,0.18523292579306672,0.09928230010950534,0.004153792982683813
2016-08-02,0.1780155099738432,0.09129834700433737,-0.0036957038229277206
2016-08-03,0.170467028541198,0.09465141147239109,-0.0009026291700684475
2016-08-04,0.17027359122440244,0.09305465531222867,-0.0023436739324005362
2016-08-05,0.16027524740119992,0.09445276982622697,-0.005120473152447458
2016-08-08,0.15589735090959378,0.093785235536471,-0.00375008497710283
2016-08-09,0.156069237648214,0.09033594786378374,-0.008122654632254811
2016-08-10,0.15963399585162152,0.09000620868097386,-0.007706605126664989
2016-08-11,0.15984866595109404,0.09514949461453481,-0.0034924654166514912
2016-08-12,0.1618307085323314,0.09361087327901996,-0.004267919302538115
2016-08-15,0.1501177090551069,0.09298647006238503,-0.009595737810140337
2016-08-16,0.14387976954855342,0.09071413130989625,-0.011833381405396803
2016-08-17,0.1484907833557636,0.0906836066168677,-0.008733772794941697
2016-08-18,0.1489091842889212,0.09076331720064346,-0.005800684426302327
2016-08-19,0.14473744794720367,0.09007335584549381,-0.009353105298655073
2016-08-22,0.1479302742650508,0.08912273759785427,-0.010179360394033443
2016-08-23,0.1450137740789359,0.09196465892921646,-0.008933490938661581
2016-08-24,0.14620406187932433,0.09128045400743057,-0.0054353578351165055
2016-08-25,0.14522596628372852,0.0922808266000803,-0.0024480950431087223
2016-08-26,0.1364741895926831,0.08938338191722206,-0.011254766486500811
2016-08-29,0.1359118108137447,0.08939879430671116,-0.010549483951588057
2016-08-30,0.12904935504847326,0.08782015464187598,-0.012901944977879998
2016-08-31,0.13515286733632914,0.08679690136809137,-0.012542070542441719
2016-09-01,0.13411872389330948,0.08641428348496705,-0.01310429188054374
2016-09-02,0.13553793688970805,0.0856419805308577,-0.012125967477384592
2016-09-06,0.14025205658920492,0.087070873591238,-0.009280529521451308
2016-09-07,0.14064072723865406,0.09204958799592555,-0.004174037941143238
2016-09-08,0.13655769957261032,0.09196215490651838,-0.00339718960551072
2016-09-09,0.12856545597041347,0.0891020859808549,-0.008490259103015152
2016-09-12,0.13413852519233083,0.08834133873310623,-0.010084219396738536
2016-09-13,0.13688070673415398,0.08569941921620439,-0.011286571987455751
2016-09-14,0.14245565040489927,0.08788771651647909,-0.009491660541451452
2016-09-15,0.14388651815258502,0.08756733159797614,-0.010378207785525229
2016-09-16,0.15276492825411947,0.09031910801709042,-0.008848106000861167
2016-09-19,0.155337508117958,0.0926726046548112,-0.007383414006989275
2016-09-20,0.15590445611963477,0.0917550290820901,-0.008519011161167267
2016-09-21,0.1599330738451903,0.09601167756429096,-0.005609735803717264
2016-09-22,0.16297516296509063,0.0959950076312357,-0.006534909844702064
2016-09-23,0.16637080677324212,0.09797794475498689,-0.004877307731722125
2016-09-26,0.16658690496904027,0.09663127657335879,-0.005949205944527636
2016-09-27,0.16236643790404037,0.0966137074096145,-0.004336330882494632
2016-09-28,0.15114752313687396,0.09678506878816817,-0.004057529295715234
2016-09-29,0.14777166539445918,0.0970225005325791,-0.002248113670969998
2016-09-30,0.1391762679667754,0.09459248189470548,-0.0042209954721106335
2016-10-03,0.13349352444591567,0.09551859732012713,-0.0026321516635550157
2016-10-04,0.12767799051612605,0.09472965513241771,-0.0023940423871051664
2016-10-05,0.1208643038598658,0.09679761239435303,-0.0004287286037949478
2016-10-06,0.1191974586865836,0.09551826144166298,-0.0014840505113742353
2016-10-07,0.12356341172258145,0.09472096365975546,-0.0021920334728364743
2016-10-10,0.12381066580420041,0.09669211468400762,-0.0009666129079328734
2016-10-11,0.12159783832474802,0.09122178795922165,-0.00502155939160609
2016-10-12,0.12830777700574503,0.09248786614042714,-0.004540349920158837
2016-10-13,0.135591218294415,0.09449931563859981,-0.0038821420940344797
2016-10-14,0.13236085130269704,0.09157719913315332,-0.0060033862308637165
2016-10-17,0.13422021444900945,0.09111112363181673,-0.006567926781611666
2016-10-18,0.13662852340777443,0.09485348344698163,-0.004131298406433892
2016-10-19,0.1321247860109236,0.0990314711098692,0.0006790563512157899
2016-10-20,0.13192324829049618,0.09965067327488919,0.0005975904967951973
2016-10-21,0.13343085114528774,0.09822133769966856,0.0003960103562272721
2016-10-24,0.13744333065384806,0.09720057062756138,-0.0002102459650128452
2016-10-25,0.1385803928812761,0.0906882761893848,-0.006994942965932172
2016-10-26,0.13606893760071403,0.09010143384323577,-0.007451969007274961
2016-10-27,0.13215528529180687,0.08780523300574039,-0.009882020133930913
2016-10-28,0.13246994071591467,0.08288333355911681,-0.01310205526794439
2016-10-31,0.14378687435846604,0.08475404026220223,-0.01111593210826567
2016-11-01,0.1352599725328496,0.08122189925132184,-0.014014883800111066
2016-11-02,0.13142079649395222,0.07778731855417909,-0.016849329409695857
2016-11-03,0.13143510677312698,0.08149296511292947,-0.012695506863159789
2016-11-04,0.1304645455144886,0.08621757247853457,-0.00885153678909889
2016-11-07,0.1321526799716357,0.091206725051312,-0.006135799473041326
2016-11-08,0.13547183361126636,0.09184804136617486,-0.005850976156339449
2016-11-09,0.10067583829143278,0.09887225359901697,-0.001178863894039317
2016-11-10,0.07789364053011094,0.115643258813388,0.014570674241031645
2016-11-11,0.08346675124799852,0.11577232134536009,0.01667673165019634
2016-11-14,0.07554915486449687,0.11634157716953664,0.016900329241851697
2016-11-15,0.07860925472581859,0.11759018458597148,0.016762713329142143
2016-11-16,0.08359585974896655,0.11939763029753503,0.018840976923037323
2016-11-17,0.0870063833555148,0.12499764292805282,0.02385199403434246
2016-11-18,0.08457995420630526,0.12454078236193244,0.02317170850212391
2016-11-21,0.08410635975601233,0.1256533871266563,0.023670175127533888
2016-11-22,0.08830195161113918,0.1293107594026761,0.027578148229904897
2016-11-23,0.0803214540910957,0.13050335071882913,0.028772913081252405
2016-11-25,0.08632760654456706,0.13068563971227043,0.028210149803449047
2016-11-28,0.09865260771815243,0.12849974426315813,0.026944992998624517
2016-11-29,0.10266689390856243,0.13050385014436294,0.028118661052805027
2016-11-30,0.07231933012463587,0.12740505985068684,0.025142538204258047
2016-12-01,0.06281844075417187,0.13041887155411414,0.026953872399159806
2016-12-02,0.06598428781093002,0.12702656548086777,0.02387948356340175
2016-12-05,0.0663711261813924,0.1296617120105561,0.025817067454973586
2016-12-06,0.06449396528005225,0.12768767292498584,0.023671447173967852
2016-12-07,0.0678383065728887,0.12865366243265597,0.025032986029594806
2016-12-08,0.06631299046916528,0.12859725924218868,0.024451719247433612
2016-12-09,0.0691168533457509,0.1264335506813974,0.021085206626499264
2016-12-12,0.07235518813753328,0.12522747848431037,0.022590519740527393
2016-12-13,0.07899517628585495,0.12995984981405928,0.02663383893657212
2016-12-14,0.07634497582674094,0.12856830869931568,0.022443348318250234
2016-12-15,0.07525973570529354,0.1249639361024446,0.01823419536548987
2016-12-16,0.07906976978324876,0.12424642195035385,0.02146283024798379
2016-12-19,0.08255396156093342,0.12484369627819092,0.02213610962693746
2016-12-20,0.08354413708906838,0.1270250439046119,0.022433036737506518
2016-12-21,0.08219493969751701,0.12617147582250499,0.022023193250852113
2016-12-22,0.08066268186228642,0.12227642116866022,0.019016669926631424
2016-12-23,0.07882848534692921,0.12071902369159138,0.01653133063362877
2016-12-27,0.07901046552970103,0.12307079997314485,0.01798835405511956
2016-12-28,0.07955341065795518,0.12225550401947172,0.018283105098438224
2016-12-29,0.08662261934426141,0.12341077905941877,0.022785206809048608
2016-12-30,0.08274944130225559,0.11918401616564656,0.01846327642000478
2017-01-03,0.07771127105120557,0.11947834254349976,0.01462144844803448
2017-01-04,0.07951212143716702,0.12608648607692707,0.01967390618186937
2017-01-05,0.08285648880467633,0.12780465890739268,0.022158733216053106
2017-01-06,0.08468443493922906,0.13013281207084426,0.0232938548925532
2017-01-09,0.08425036214506276,0.1335297196212366,0.02429585386573163
2017-01-10,0.0849250546519853,0.1372854231417855,0.026366753638539464
2017-01-11,0.08554232293474207,0.1363625293962596,0.026764543158577236
2017-01-12,0.08882169506598303,0.13833320963240858,0.030356941611228372
2017-01-13,0.08885258053520406,0.13882311731866936,0.029298877041653126
2017-01-17,0.09836270830865557,0.14003899875012382,0.0378366908072445
2017-01-18,0.09418732880931202,0.13523797222038225,0.03184121160837616
2017-01-19,0.09087353214868754,0.1339247001354673,0.03027569493925064
2017-01-20,0.08959763329869452,0.1311819921931512,0.02754523954522403
2017-01-23,0.09158892954989772,0.1313469663835536,0.028482926597655167
2017-01-24,0.08387017924122664,0.1285730108510188,0.024917165091319804
2017-01-25,0.0797400201226659,0.13028965143253535,0.02117939207657127
2017-01-26,0.079257378938826,0.1320394005032195,0.022948633513258487
2017-01-27,0.08221562212719657,0.13522489992187703,0.024206165426771786
2017-01-30,0.08981738495353597,0.13692138991697234,0.02857667990306534
2017-01-31,0.0987480777421863,0.14126942426439926,0.035443429814338234
2017-02-01,0.09180549344297417,0.14068830073585015,0.0295289460973851
2017-02-02,0.09609293826446552,0.13895965746005423,0.03147343362953414
2017-02-03,0.08924114976064113,0.13137843582204778,0.019643193525496372
2017-02-06,0.09034679311201921,0.13352797556522433,0.02124726781211872
2017-02-07,0.09486504814335284,0.1294848419326775,0.019047070486753803
2017-02-08,0.10181727573997024,0.13393819374476812,0.026233451677204034
2017-02-09,0.09460928291705617,0.13067279375551832,0.02004374049835067
2017-02-10,0.09489553438375853,0.13472170416412776,0.023615311543564
2017-02-13,0.09267677204291336,0.13551872510575014,0.021122304754794596
2017-02-14,0.09050836918934757,0.13711992712773946,0.017947905408017828
2017-02-15,0.09002249823729902,0.13508746344843114,0.014188991478086388
2017-02-16,0.09475491277399106,0.133053098702693,0.014064400133744659
2017-02-17,0.09728946364650537,0.13207218123353148,0.013665312128978702
2017-02-21,0.0997856890397586,0.13182325521711102,0.014444048861511849
2017-02-22,0.10437475847501498,0.13204846195446795,0.01509790096808783
2017-02-23,0.10683232266205,0.1298696123908203,0.01421562040400115
2017-02-24,0.1155326539198891,0.13543046951020354,0.023792892151245137
2017-02-27,0.11165845102745697,0.13784118448733929,0.022470082392025192
2017-02-28,0.11340497193957755,0.1342234207487374,0.021447697712744018
2017-03-01,0.10170507133140338,0.13319866644686673,0.009580813570855717
2017-03-02,0.11040759226399954,0.135237880934576,0.018164710524222194
2017-03-03,0.10901103526351608,0.13595351463008987,0.015596170791841502
2017-03-06,0.10932811894057637,0.13705311115940821,0.018014734065379567
2017-03-07,0.11172354055512135,0.13515915482121033,0.01717298008711632
2017-03-08,0.1134311110877626,0.13713394046912208,0.01557675284480231
2017-03-09,0.11182837777526666,0.13561783662374927,0.012589362000307025
2017-03-10,0.11404740585796636,0.13585911634980596,0.014277697469766482
2017-03-13,0.11559597047459191,0.13699683396341222,0.015229409059925647
2017-03-14,0.12105534215617442,0.13824365226209978,0.01715123237209304
2017-03-15,0.12000367413125956,0.14129421979541457,0.023235242543346413
2017-03-16,0.11907993183892751,0.13674765474448036,0.017481296797791535
2017-03-17,0.12176209067596311,0.14005035657577314,0.024733350299623424
2017-03-20,0.11844719095085487,0.13677555992430324,0.023661692383953437
2017-03-21,0.12767519354911805,0.13556433554539926,0.03488105657243801
2017-03-22,0.13028551165715907,0.13795200558997567,0.037891896487441956
2017-03-23,0.12990667884751517,0.1395116453580869,0.038287997177149036
2017-03-24,0.13562595653342968,0.14290119620668795,0.042103082992355434
2017-03-27,0.13546216913746068,0.14302661102175618,0.042731819119293135
2017-03-28,0.13062923719693065,0.14518227766451863,0.03952949711684983
2017-03-29,0.12968638219522277,0.14614087545837973,0.04375588149036291
2017-03-30,0.12571248029642468,0.14739243196823915,0.03775863729466278
2017-03-31,0.12972610266254625,0.14936639364659743,0.04378353578396421
2017-04-03,0.12979838598491678,0.14866801065708324,0.04310777311055869
2017-04-04,0.1277882360708411,0.14661546471486275,0.04249292527391235
2017-04-05,0.13093051179516846,0.14748575261491403,0.04719886873844126
2017-04-06,0.12742950392454433,0.14876498726891385,0.04561110674645241
2017-04-07,0.12527608126336842,0.14526282850471817,0.04341223846011366
2017-04-10,0.1252069997223899,0.14562971729948737,0.04626494303532547
2017-04-11,0.1247583366257008,0.14518498695658044,0.047274882675647056
2017-04-12,0.13194062495266246,0.1431223299349178,0.04998412154231291
2017-04-13,0.13578237428486495,0.1416445980231298,0.05225227978154723
2017-04-17,0.13641873551915884,0.14356534734965298,0.050839563935578314
2017-04-18,0.1406775369114921,0.13991774522216516,0.051769058568040593
2017-04-19,0.14099768442044103,0.1407802227450503,0.05434086107738012
2017-04-20,0.13778210689468606,0.14585489824958575,0.05595639271868036
2017-04-21,0.14106322499099688,0.14656728004351205,0.05953709697596121
2017-04-24,0.13799276861830534,0.14709387877369617,0.05296409720904571
2017-04-25,0.13422532967947798,0.14812056234013693,0.05237571441086919
2017-04-26,0.13609488031623118,0.15445599119586628,0.05865439238688874
2017-04-27,0.14328018939545317,0.15724437257948432,0.0647915322561623
2017-04-28,0.1433526270228005,0.15432537000903745,0.06496319262831163
2017-05-01,0.14319253935006748,0.15512408844415382,0.06147886857240392
2017-05-02,0.1448496562095194,0.1587654288436433,0.06545742170318491
2017-05-03,0.14128077831742192,0.156355075756903,0.05747753228328567
2017-05-04,0.14398664497898483,0.15469294242384435,0.05476438750645651
2017-05-05,0.14238684915708189,0.15549925312302726,0.059210519688687846
2017-05-08,0.14451713327388216,0.15449168440530103,0.05927769591761223
2017-05-09,0.1475143222611679,0.15581012034041275,0.062488629337412505
2017-05-10,0.1441869138505758,0.1540201258099958,0.058507068366377535
2017-05-11,0.14335373117342032,0.15179785326597006,0.05749280179672556
2017-05-12,0.14799853946172692,0.15272514581769525,0.06045393813316857
2017-05-15,0.14530740897917727,0.1530514587176297,0.05725261328044895
2017-05-16,0.14262507801097368,0.14978513928001536,0.05002615119222176
2017-05-17,0.14670206677434994,0.14687665350965484,0.06062046620222605
2017-05-18,0.1503268092204646,0.14863434519816066,0.06226587960044516
2017-05-19,0.14744486697603887,0.1493601925305783,0.06137123394599642
2017-05-22,0.15192658603175957,0.14949011714199734,0.062162161288168205
2017-05-23,0.14984402242859263,0.14948147585274918,0.05825536269748732
2017-05-24,0.15327770915441108,0.14956878070956603,0.059719174861950775
2017-05-25,0.16264939079895857,0.15068631377958264,0.06285671258915615
2017-05-26,0.16256327593717002,0.14970871919718065,0.06359832584849312
2017-05-30,0.16824559963076635,0.14925363296543015,0.064815365494723
2017-05-31,0.1715247603659289,0.14987621354976133,0.06973720505110759
2017-06-01,0.1716729089411746,0.15321910826034757,0.07234892892814582
2017-06-02,0.17579373116592012,0.15244858165599484,0.07136748219845113
2017-06-05,0.17419573035290892,0.14987340266286742,0.06775434435053529
2017-06-06,0.16906897277651978,0.14709138751873585,0.06399055721115743
2017-06-07,0.17365091862918014,0.1491747592074062,0.06391201751109454
2017-06-08,0.16681252445809802,0.14913866334420045,0.05724776718692359
2017-06-09,0.15116382569110454,0.15553951219537376,0.062289500875757575
2017-06-12,0.14784938719325558,0.15577821923854018,0.06343682654690586
2017-06-13,0.14687852581932748,0.15772382487102532,0.06378023059850668
2017-06-14,0.15325676881632955,0.15645668297016568,0.06487375707851872
2017-06-15,0.15608595263071945,0.15698341141827132,0.06729059137886839
2017-06-16,0.15417037605766626,0.16322988643643055,0.07296104985270735
2017-06-19,0.15453316911225867,0.16430640474424218,0.06781765131006967
2017-06-20,0.15553014725681424,0.16197061110598776,0.06636735672055183
2017-06-21,0.16167090320016508,0.16394554769242164,0.06576727255118175
2017-06-22,0.16015869236198688,0.16637011086320497,0.06619331715735677
2017-06-23,0.15667542560412384,0.1647761757718067,0.06229900705610136
2017-06-26,0.1590719314608151,0.16732296908881206,0.06718241424659221
2017-06-27,0.1523689602354581,0.1681681967784192,0.06852351244236421
2017-06-28,0.14740090321964794,0.16893453210808618,0.06412283639851579
2017-06-29,0.14186274633631513,0.17097855446464827,0.06655165301018551
2017-06-30,0.13953628929271722,0.17211797164703135,0.06907667197136225
2017-07-03,0.12899798026543818,0.17128138057364795,0.06968343211355532
2017-07-05,0.13151344243748753,0.17050000356157735,0.06295326470596141
2017-07-06,0.13214011822416727,0.1677809611069061,0.0631289827278192
2017-07-07,0.134774574861797,0.1726736029134679,0.06376365325940436
2017-07-10,0.13466757375555916,0.17649267310873662,0.06427951130556919
2017-07-11,0.13397734524110816,0.17705048355318254,0.06310088330985986
2017-07-12,0.13701471627248307,0.17951733081910626,0.06242316451131358
2017-07-13,0.13542207669160256,0.17891854046057598,0.06068678208443434
2017-07-14,0.13572175993684388,0.17844373731287044,0.057349101534242664
2017-07-17,0.1383754210392334,0.1792769838570416,0.05989926458348127
2017-07-18,0.14411237627010953,0.18135299698063534,0.06143464613716665
2017-07-19,0.1427645139925049,0.18285120749786543,0.06160599030232783
2017-07-20,0.1478707910926178,0.18280897610573965,0.06074809642421597
2017-07-21,0.15267057621720137,0.18305655425897416,0.06306659075487397
2017-07-24,0.14939209224455596,0.18235038975436835,0.05842556320776793
2017-07-25,0.14437598292281395,0.18204029893455242,0.06040068428691692
2017-07-26,0.14927619825488514,0.18206395762498984,0.06153880024938885
2017-07-27,0.15165292931533148,0.1810651642202259,0.06631911749426855
2017-07-28,0.14920655898226332,0.18135355732024028,0.0635697715869541
2017-07-31,0.1506924482301948,0.1816035442008752,0.0661590737237574
2017-08-01,0.1545040227166392,0.18305459913532052,0.06685800524967145
2017-08-02,0.15511730536055324,0.182507582516926,0.06552080962955742
2017-08-03,0.15901555542776036,0.18256298427258577,0.06630162095215542
2017-08-04,0.15585642865892502,0.18312092997905371,0.06499859661933138
2017-08-07,0.15942182118743298,0.1822249510250713,0.06256617560314193
2017-08-08,0.16413030210219404,0.1832359406264239,0.06597825005462998
2017-08-09,0.15921271450426366,0.1801313647674727,0.06085683229289973
2017-08-10,0.15956177876241462,0.17437168945435433,0.06339526582422428
2017-08-11,0.16204028278738503,0.17726847772884247,0.06184196036824008
2017-08-14,0.16490173759780524,0.17859972673331304,0.059809627706926216
2017-08-15,0.16407716782341697,0.17214603449086252,0.05321363571347981
2017-08-16,0.16706025161520088,0.17370004998726252,0.05430330124531757
2017-08-17,0.1661426826382344,0.16918871664295065,0.053945699760137744
2017-08-18,0.16632953116410198,0.16715405443021458,0.05347370520288175
2017-08-21,0.1684907602296566,0.16784500933035784,0.05394107791352454
2017-08-22,0.16899042393067232,0.1740627407138322,0.05436532527356808
2017-08-23,0.16845752875315734,0.1693558755286817,0.05182521520773786
2017-08-24,0.16944721462479162,0.1745241618635569,0.05433974831674826
2017-08-25,0.16875979346508818,0.17441172227222101,0.05559000308763973
2017-08-28,0.17107684011005309,0.176763387481095,0.054954008673394394
2017-08-29,0.17000700021039017,0.17518630975252725,0.051082332060016666
