decision_date,effective_date,alpha_shrink,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2019-08-16,2019-08-19,0.25,-5.9772513565298255e-05,-0.00018947395969355846,-5.99106186775935e-05,-3.334000337120111e-05,7.973859282615346e-05,0.0001109701522489782,0.0001314946421318282,-3.729068616584961e-05,5.758439426654112e-05
2019-08-23,2019-08-26,0.25,-5.610092118124586e-05,-0.00022584443454696588,-5.70298688451867e-05,-1.788395976716689e-05,0.0001238704561913469,0.00011399742967831846,0.00013631303515347775,-6.637754448523816e-05,4.9055807802660386e-05
2019-08-30,2019-09-03,0.25,-6.201542836429164e-05,-0.00020751708956413668,-6.020587016897267e-05,-3.220829117905039e-05,7.403960939683033e-05,0.0001492717186646052,0.0001721219181584085,-4.0734390781412485e-05,7.247823838019834e-06
2019-09-06,2019-09-09,0.25,-3.321937756533357e-05,-0.00020277469825304893,-6.857029100766267e-05,-3.352900368550185e-05,6.064445267507462e-05,0.00013232317643922141,0.0001504211559036155,-2.4731044920272357e-05,1.9435630413907802e-05
2019-09-13,2019-09-16,0.25,-3.5452023785452156e-05,-0.0001653730574109179,-5.227661437622214e-05,-4.340211655771272e-05,6.408807657851271e-05,0.00010882033004813608,0.00013839841821376974,-1.5917558660485023e-05,1.1145459503714757e-06
2019-09-20,2019-09-23,0.25,-5.4694257879294465e-05,-0.00017255572205513326,-7.052800023971966e-05,-5.4031470459847516e-05,7.756110350477796e-05,0.00011790392526329972,0.0001540879264101272,-2.1626373683899307e-05,2.388286913968933e-05
2019-09-27,2019-09-30,0.25,-5.492222534687721e-05,-0.000211475105964028,-5.591763164083448e-05,-5.371580654300857e-05,5.636500966792163e-05,0.00015219996870394475,0.00020187740337879612,-5.235697695617691e-05,1.794536470026265e-05
2019-10-04,2019-10-07,0.25,-4.751850926769313e-05,-0.0002511280803008888,-4.176255608495998e-05,-6.0803404953449083e-05,6.694505038935598e-05,0.00016008681098486784,0.0001997077496763087,-8.311220038692733e-05,5.758513994338586e-05
2019-10-11,2019-10-14,0.25,1.0724828423861452e-05,-0.00026104415038489815,-3.9319982405867465e-05,-2.9688012448950004e-05,0.00011813071928661484,0.00010224355375731958,0.00012602713663354285,-0.00010406822037878234,7.699412751715923e-05
2019-10-18,2019-10-21,0.25,2.4158845385526564e-05,-0.00023011558760602368,-2.3235698731673016e-05,-2.0049919464441444e-05,8.373462681882788e-05,9.511762889806826e-05,0.00013828123752772137,-0.00012109068844752591,5.3199555619520014e-05
2019-10-25,2019-10-28,0.25,3.7832871595607794e-05,-0.0001754406918204689,-2.1471886883538192e-06,1.4082935038712966e-05,8.332690606398946e-05,1.603206381063169e-05,7.960813608046496e-05,-9.580631370826832e-05,4.2511281627684105e-05
2019-11-01,2019-11-04,0.25,1.2855350572464868e-06,-0.00017617608022002157,-4.1622861119801905e-05,7.687197072631823e-06,7.457294523042525e-05,4.487801397587142e-05,0.0001138721064692942,-7.597610283174963e-05,5.147924636610395e-05
2019-11-08,2019-11-11,0.25,-2.342952346874743e-05,-0.00016268486183618433,-2.7628251963112443e-05,-3.4184996396667035e-08,8.76740956445983e-05,5.397500958511598e-05,0.00011786339255552797,-7.675964742042713e-05,3.1023971899625996e-05
2019-11-15,2019-11-18,0.25,-1.6835792150931775e-05,-0.0001660986896229381,-2.199500683170989e-05,8.395432434310545e-06,0.00011713130848741752,5.657481341433756e-06,9.553699938760874e-05,-7.52037129148714e-05,5.3411979869680655e-05
2019-11-22,2019-11-25,0.25,-4.0556184412688024e-05,-0.00017424407937246527,-2.1837955404386546e-05,9.924806220266242e-06,0.00012714666298670164,2.5067067663722643e-05,0.0001009975399012838,-9.226715576729677e-05,6.576929818486241e-05
2019-11-29,2019-12-02,0.25,8.266611389992824e-07,-0.00017588673103281183,-2.4584016139073632e-05,1.9289745555875877e-05,0.000122850215091201,1.860708980536702e-05,9.568718335854171e-05,-9.160457178462568e-05,3.481442400652619e-05
2019-12-06,2019-12-09,0.25,9.812349742353534e-06,-0.0001599346742351361,4.9239455854671686e-05,5.662053852849687e-05,0.00011240267469336021,-2.2919902168086915e-06,1.9553267016010736e-05,-0.00011317820396630177,2.7776582583353548e-05
2019-12-13,2019-12-16,0.25,2.942433568919387e-05,-0.00016416289789630896,7.718312762196636e-05,6.597856702866205e-05,0.0001275464175519859,-1.9637980505198547e-05,-2.5850959360838876e-05,-0.00010924405742700086,1.8763447297539214e-05
2019-12-20,2019-12-23,0.25,-1.4694240514721033e-05,-0.000137948992830908,5.4105004825866145e-05,5.679529588835017e-05,0.00013355689183966804,-2.7045162262600013e-06,-4.730593560477522e-05,-6.411176025864041e-05,2.230825288142014e-05
2019-12-27,2019-12-30,0.25,-3.485444683508403e-05,-0.0001460771928456305,4.878004092207563e-05,6.413034948793064e-05,0.00013607386436751594,2.5021309061226227e-06,-2.119355038807325e-05,-6.519697012862598e-05,1.5835774513769376e-05
2020-01-03,2020-01-06,0.25,-3.295900162147652e-05,-0.00018448158860229764,3.8186508092143124e-05,5.347268307053784e-05,0.00016888578777137376,1.825552592687362e-05,-8.921936321048098e-06,-5.30854368613913e-05,6.474585452855052e-07
2020-01-10,2020-01-13,0.25,-5.196412526740278e-05,-0.00019280027734726925,7.649967501022149e-05,1.3694185838073006e-05,0.00016146199791108358,5.158669735037179e-05,1.369795846197232e-05,-4.920605937716192e-05,-2.2970052579888176e-05
2020-01-17,2020-01-21,0.25,-4.1431181559226234e-05,-0.00020683909618412919,3.751284307771871e-05,1.3213080797504413e-06,0.00018455724956860348,4.800423432137858e-05,5.364174591863686e-05,-6.220486076033896e-05,-1.4562242462393994e-05
2020-01-24,2020-01-27,0.25,-2.158619739381075e-05,-0.00021346549287433385,5.240745105810978e-06,4.945636569334992e-06,0.0002257523027244647,5.869348762913148e-05,2.1369873355757944e-05,-4.893929761527749e-05,-3.201105750107774e-05
2020-01-31,2020-02-03,0.25,-1.654201844835968e-05,-0.0002409166929303547,4.821064628011325e-05,-4.818545028255754e-05,0.00024309780627405366,5.0148287767060474e-05,5.9024650865440804e-05,-6.555900256464e-05,-2.927822696075638e-05
2020-02-07,2020-02-10,0.25,-5.435870229717309e-05,-0.00023234744563981966,6.063792470677702e-05,-4.059526042464901e-05,0.00024838633006443825,2.283887784306239e-05,1.0807189392959018e-05,-3.0591404006133485e-05,1.5222490360538535e-05
2020-02-14,2020-02-18,0.25,-5.212671555643444e-05,-0.00025864387630258163,5.115721938082763e-05,-6.548052647107469e-05,0.00023551562195451065,5.646304671962915e-05,7.460475704526942e-05,-2.9019344959005616e-05,-1.2470181811140491e-05
2020-02-21,2020-02-24,0.25,-8.400261232398687e-05,-0.000247825088186006,3.067628982194806e-05,-6.659063374309545e-05,0.0002227319357282536,5.189168250742228e-05,8.540319185033337e-05,2.817301128144403e-06,4.897933216986615e-06
2020-02-28,2020-03-02,0.25,-7.493622261286925e-05,-0.0002770529838010652,1.6305975618864702e-05,-6.168994978593886e-05,0.00023397706884802655,5.952111713640543e-05,0.00012371834406716252,-1.9981534707603794e-05,1.381852370178541e-07
2020-03-06,2020-03-09,0.25,-8.146654685450437e-05,-0.0003709092810638444,5.865914911935087e-05,-5.984124541231217e-05,0.0002783866890634858,6.846668452125944e-05,8.61768828748592e-05,-2.0272718125126894e-06,2.255493956421838e-05
2020-03-13,2020-03-16,0.25,-0.00012970761874645442,-0.00047956288509590526,4.851114922557489e-05,-1.890685481710062e-05,0.0003415781763935377,7.346909356554253e-05,0.00010240644318797511,-2.6338307956141224e-05,8.855080424297136e-05
2020-03-20,2020-03-23,0.25,-0.00013742230095185236,-0.0005226279073520176,0.000113545458901738,-3.9773730744229125e-05,0.00033389205709668705,8.140854468998812e-05,0.00018131601383888338,-4.122157119432982e-05,3.088343571513205e-05
2020-03-27,2020-03-30,0.25,-0.00011843787657987515,-0.0005207414455138645,8.778515892327332e-05,-4.6986212922565064e-05,0.00027664090984493375,9.24198585755012e-05,0.0001978404957069601,3.14177203133043e-05,6.139165233225434e-08
2020-04-03,2020-04-06,0.25,-0.00011992746074204915,-0.0004192803666487406,-4.320227783024733e-05,-0.00012026321714110925,0.00025789329829633927,0.00016432190424170312,0.0002489717419939261,8.206606264911269e-05,-5.05796848189351e-05
2020-04-09,2020-04-13,0.25,-9.623950227471176e-05,-0.00043764203779189805,-6.354444327739057e-05,-6.581450317407061e-05,0.00020373863061662478,0.00015683348564249065,0.00018801348555230952,0.00011649681395322386,-1.8419292465778515e-06
2020-04-17,2020-04-20,0.25,-8.370290188633331e-05,-0.00045059890487695995,-0.0001010303150609225,-0.00010353619862405346,0.0001837898635653935,0.0002116128934806012,0.00019812042627025638,0.0002089045755270793,-6.355943839506123e-05
2020-04-24,2020-04-27,0.25,-4.144789236728238e-05,-0.00045658095092282133,-9.234449241788576e-05,-7.962997183647267e-05,0.00021271054569635216,0.00014960284465446728,0.000125602144773829,0.00017401454077048693,8.073231649326695e-06
2020-05-01,2020-05-04,0.25,-3.740583521127509e-05,-0.00035273712845566916,-0.00011684756829466403,-8.621110963344043e-05,0.00017452283291475673,0.00015454680573997055,0.00011840897564331398,0.00016348250865099397,-1.77594813539865e-05
2020-05-08,2020-05-11,0.25,-4.5493245965928905e-06,-0.0003421632176669111,-0.00011744808936107245,-0.00010996393226908892,0.00018998692787180303,0.00012024077713417545,0.00012967432510479503,0.0001607252128024234,-2.650267901953156e-05
2020-05-15,2020-05-18,0.25,-2.8712789688272915e-05,-0.00039336089131495136,-0.00013591378885101214,-0.00012435875764898888,0.00021874781776944367,0.0001270768346256026,0.00010844033132992226,0.00020075288465460007,2.7328359123656763e-05
2020-05-22,2020-05-26,0.25,-8.485361691183044e-06,-0.0003288422724654051,-0.00014344251493175292,-0.00011459574645180282,0.00022054252481453962,9.024884438237738e-05,5.595935988955086e-05,0.00018412837817112913,4.448678828254685e-05
2020-05-29,2020-06-01,0.25,1.3419454989719622e-05,-0.0003115306620077581,-0.0001321658067924571,-0.00011855684279753614,0.00022816164012466437,6.784692546658577e-05,3.559738075512295e-05,0.0001657004606612534,5.152744960040512e-05
2020-06-05,2020-06-08,0.25,-2.6859065101298343e-05,-0.00021564050971895976,-0.00011349159580575433,-9.051514145412495e-05,0.00018813146255427797,5.843847281627692e-05,2.391706969704754e-06,0.00014052848261129162,5.7016187128586157e-05
2020-06-12,2020-06-15,0.25,-3.2819786019252885e-05,-0.00024259656193965755,-0.00013461906403893113,-0.00011386898923016142,0.00021114120245286058,7.213441550786735e-05,2.982518667926883e-05,0.00016202152442887512,4.8782072159131184e-05
2020-06-19,2020-06-22,0.25,-3.674355590596931e-06,-0.00026991775790865033,-0.00014070081724204078,-0.00012420829523381418,0.0002365274793034347,6.173076600142155e-05,9.021465171783146e-06,0.0001526407580833625,7.858075741510036e-05
2020-06-26,2020-06-29,0.25,-1.6786822110022295e-05,-0.00034569190169692445,-0.0001306997345449933,-0.00010546172347822125,0.0002436124369750183,6.473485853154044e-05,4.587570976174923e-05,0.00016258928655162285,8.182789001023047e-05
2020-07-02,2020-07-06,0.25,8.722332427830193e-07,-0.0003433545934123214,-0.0001473672979913808,-9.32438592016919e-05,0.00025052429644856146,3.481753786883834e-05,5.608089941288975e-05,0.00014260490365420721,9.906587997811434e-05
2020-07-10,2020-07-13,0.25,2.5316653843029496e-05,-0.00038673746646787535,-0.00016256890125816134,-8.419867058910227e-05,0.00029962710944235254,2.9524967620865727e-05,2.4288519664105864e-05,0.0001557223498027076,9.902543794207775e-05
2020-07-17,2020-07-20,0.25,1.1858984704327336e-06,-0.00034971611479672207,-0.00014902172574708525,-7.234618064259919e-05,0.00027091105252414105,3.4707613471764915e-05,1.148853497285895e-05,0.00015178497503965537,0.00010100594670755341
2020-07-24,2020-07-27,0.25,-6.049526773249623e-06,-0.0003202113298003394,-0.00015047021510845114,-0.00010335012096313871,0.0002458926139647355,5.1691285175871866e-05,2.9667885067383748e-05,0.00015123737004712118,0.00010159203839006662
2020-07-31,2020-08-03,0.25,1.1359128467833808e-05,-0.00036118285429585756,-0.00017390788803401037,-8.70628416349786e-05,0.000273496018696599,3.841634645443699e-05,7.951588092499333e-06,0.00016319346019616563,0.0001277370420573118
2020-08-07,2020-08-10,0.25,1.8256137270698276e-05,-0.0003428338568350321,-0.00014955156042389608,-9.050486524380148e-05,0.0002701756854746161,3.698823918652427e-05,-2.140749749350243e-05,0.00014589257836344842,0.00013298513970094508
2020-08-14,2020-08-17,0.25,5.8839083750472523e-05,-0.0003207413495027335,-0.00012830066850493706,-6.219710429463334e-05,0.00025096064113410636,-2.0539461068677515e-06,-7.016256568909624e-05,0.00013983714508243757,0.0001338187641312513
2020-08-21,2020-08-24,0.25,8.730016433076385e-05,-0.0003726826639663215,-0.00015591197699769488,-8.132223138763127e-05,0.00027176167203198917,7.663961269454943e-06,-4.931072216532052e-05,0.0001751979202104124,0.00011730387667434772
2020-08-28,2020-08-31,0.25,6.419108537054124e-05,-0.00038731337851460635,-0.00016197398572892038,-8.358422665082279e-05,0.0002853009197292182,2.3439167653490202e-05,-4.716543087206757e-05,0.00018220267368513566,0.0001249031753280318
2020-09-04,2020-09-08,0.25,6.607539528889989e-05,-0.00037867899272501246,-0.0001682117317258586,-7.698019514163599e-05,0.0003035969122232796,1.78589055439338e-05,-5.687713417348881e-05,0.00016423327938889652,0.00012898356132098616
2020-09-11,2020-09-14,0.25,5.531334086011886e-05,-0.00041768045277437694,-0.00018822738686902584,-5.921301319368213e-05,0.0003149290835899169,3.1667083618797115e-05,-7.256534734406877e-05,0.00017981600829004117,0.0001559606838222795
2020-09-18,2020-09-21,0.25,5.2333921173596795e-05,-0.00041114418132576214,-0.0001894664800836484,-5.42709162411258e-05,0.00029979388739224684,5.015466567884913e-05,-8.9453369886817e-05,0.00016347521861455742,0.0001785772546781032
2020-09-25,2020-09-28,0.25,6.352496961744982e-05,-0.0004346508241752599,-0.0001875464858996716,-4.843911213928316e-05,0.00035374414960106707,2.7236970854249202e-05,-0.0001587107362033742,0.00016801169031508155,0.00021682937802974128
2020-10-02,2020-10-05,0.25,9.523236005875898e-05,-0.000449179256424987,-0.00017626065958415267,-3.0516927570543056e-05,0.0003580468852401029,1.7836587070849233e-05,-0.000168830061551637,0.00014932216384480366,0.000204348908916805
2020-10-09,2020-10-12,0.25,0.00012213884591757233,-0.00047171620115443204,-0.00017322357633393115,-2.417065003857896e-05,0.0003077151212222287,2.9324356395601513e-05,-0.00014124403550919682,0.00015259960100604813,0.00019857653849468838
2020-10-16,2020-10-19,0.25,0.00015262753136668016,-0.00047685770116213694,-0.00020597594349306396,-9.770263434646394e-06,0.00030134743997590254,3.884858304769367e-05,-0.00011887206337418061,0.00014042268994849088,0.00017822972712526052
2020-10-23,2020-10-26,0.25,0.00010966166446359048,-0.000490748459883474,-0.00020875779772848115,-1.7624136083522807e-05,0.00030429101531578357,5.572631689207123e-05,-9.44619836353308e-05,0.00014160332437172687,0.00020031005628763665
2020-10-30,2020-11-02,0.25,7.746343069493418e-05,-0.00047417661114436795,-0.00018516449116411126,-2.831314057556395e-05,0.0002957363169117019,5.8819754709781005e-05,-6.291548808185205e-05,0.00010931506308618884,0.0002092351655632892
2020-11-06,2020-11-09,0.25,8.985654069406737e-05,-0.0005600394457054604,-0.00023723092476600385,-5.093300220544485e-05,0.0003117306447361121,6.38254202986041e-05,1.4421198487217225e-05,0.0001313652038292298,0.00023700436463167853
2020-11-13,2020-11-16,0.25,5.724486402296656e-05,-0.00042249730084065645,-0.0001840402328389635,-3.3151927239413053e-05,0.0002513690439994375,5.308141303669503e-05,-2.066712278912179e-06,8.452255248673352e-05,0.00019553829965211257
2020-11-20,2020-11-23,0.25,7.266504718552542e-05,-0.0004027859730331237,-0.00016499795245553158,-2.5989236298525504e-05,0.00022339744145993378,3.864397884112845e-05,1.271152161433985e-05,6.326482746490052e-05,0.00018309034522135265
2020-11-27,2020-11-30,0.25,5.633732354262284e-05,-0.00034978972112432175,-0.0001463265615028828,-3.719615954599222e-05,0.00018224657669039826,4.5438635081894186e-05,4.125795418808987e-05,5.664625143327203e-05,0.00015138570123691966
2020-12-04,2020-12-07,0.25,6.357471786030107e-05,-0.00033861826092016184,-0.00015049175616694142,-1.2474728596383316e-05,0.00018947502419777005,2.1693017536650474e-05,8.22335570664756e-06,6.719396067720476e-05,0.00015142466970491258
2020-12-11,2020-12-14,0.25,7.167528184246792e-05,-0.00033504205492166544,-0.00014079675016888103,-7.009733678272175e-06,0.0001835126802535205,2.337912231115206e-05,2.151623544936106e-05,4.549608970189664e-05,0.00013726912921042055
2020-12-18,2020-12-21,0.25,9.585922492313817e-05,-0.0003684932736926866,-0.0001510224546841361,3.1119149032368286e-05,0.00020689732368790829,2.4867908152587207e-05,-3.0576266605212286e-05,2.9129219555608095e-05,0.00016221916963042495
2020-12-24,2020-12-28,0.25,0.00011762786561254226,-0.00035553213308792256,-0.00014996785949600012,3.428140503366342e-05,0.0002225293922143814,5.758331706342862e-06,-5.629655422572044e-05,-5.522787133498076e-07,0.00018215183095606307
2020-12-31,2021-01-04,0.25,0.00012167724657692497,-0.00037506520819425605,-0.00014481495282750987,5.624808196101215e-06,0.00021422945806932037,3.091974937797628e-05,-5.002793117705296e-05,2.7360647883010975e-05,0.0001700961820954851
2021-01-08,2021-01-11,0.25,0.00012781010383203472,-0.0003264175130013287,-0.00013687762018001694,7.048900118711667e-06,0.00020544429735709608,2.04125706771665e-05,-8.133932362687254e-05,2.946607950722664e-05,0.0001544525053159826
2021-01-15,2021-01-19,0.25,0.00010425155680088291,-0.0002739452267371935,-0.00011649976595554684,2.4461725116867628e-06,0.00018654602642795523,7.881973323419205e-06,-8.232106886313053e-05,1.7148132688465608e-05,0.0001544921998034614
2021-01-22,2021-01-25,0.25,0.0001287615781830111,-0.00028384047442247596,-9.935123573730262e-05,6.6187865739476956e-06,0.0001903250377604492,7.55684367147332e-06,-0.00013013709285114672,2.3262879035074082e-05,0.00015680367778696963
2021-01-29,2021-02-01,0.25,0.0001233049093320993,-0.0002748550357554902,-9.512084018773258e-05,-1.7238666471870896e-06,0.00018652984835282134,4.2438691252527443e-07,-0.00014650812879439846,4.218510680556987e-05,0.00016576361998179258
2021-02-05,2021-02-08,0.25,0.00015060886887351913,-0.000234063576603103,-7.614374350402902e-05,-8.612380484906024e-06,0.00014782100331279293,-1.956640582473338e-05,-0.0001407504513331882,3.2969392107444565e-05,0.00014773729345620308
2021-02-12,2021-02-16,0.25,0.00015178754517058144,-0.00021367915474911176,-5.9105714637628585e-05,-1.723800292456238e-05,0.00015173505591507618,-4.051861347276111e-05,-0.00015818432373410578,3.788554571232652e-05,0.00014731766272018559
2021-02-19,2021-02-22,0.25,0.00013505570884029337,-0.0002023540116210394,-7.00971453658626e-05,-1.0631704755481933e-05,0.0001538217816618845,-5.0069994974734464e-05,-0.00015590448484551633,5.140460457249554e-05,0.00014877524648796144
2021-02-26,2021-03-01,0.25,0.0001208024119919773,-0.00020144589938539192,-8.786887298299935e-05,-1.9697256655352405e-05,0.00020462184957466316,-5.024592791282896e-05,-0.00017340831196247105,3.483831129956385e-05,0.00017240369603283934
2021-03-05,2021-03-08,0.25,0.00011912292473774833,-0.000197427003211314,-2.4382815746005614e-05,1.8288540460122116e-05,0.00021282541370529895,-0.00011497696195443221,-0.00021485680466237254,-2.224072188057179e-06,0.00020363077885901217
2021-03-12,2021-03-15,0.25,0.00015825171268746318,6.45541618735472e-05,2.7545432258687308e-05,2.192690970917769e-05,0.00022770435950112962,-0.000247616174277225,-0.0003134504110297201,-0.00014662684481913806,0.0002077108540960781
2021-03-19,2021-03-22,0.25,0.00012140168646669126,0.00019169118627161003,4.434640977625428e-05,5.314055662517534e-05,0.00016014713964350468,-0.00030743707607506447,-0.0003141469650081492,-0.00014647545275533254,0.00019733251505531116
2021-03-26,2021-03-29,0.25,0.00013646185065451882,0.00015522517589623388,6.470275482158455e-05,3.6011110899042355e-05,9.697413643891783e-05,-0.00020167591782403705,-0.0002735239660399422,-0.00011180620535812687,9.763106051180898e-05
2021-04-01,2021-04-05,0.25,0.00013948947454032557,0.0001778410993490614,0.0001207871457267458,7.465040414761403e-05,9.752989781930648e-05,-0.0002610277108999857,-0.0002906675306572986,-0.0001601758755314096,0.00010157309550563984
2021-04-09,2021-04-12,0.25,0.00012482038940677228,0.00013325191511372197,0.00010841080109096703,8.73998861149877e-05,7.460213376467962e-05,-0.00021111990603140855,-0.00025436115641850406,-0.00016482065436097592,0.00010181659131975994
2021-04-16,2021-04-19,0.25,0.00013705483263872376,0.00017415484125560764,0.00013158860995476029,0.00012391562028430997,5.739035182961594e-05,-0.00023507236256378115,-0.0002621425395896006,-0.00020180855130944047,7.491919749980417e-05
2021-04-23,2021-04-26,0.25,0.00013864995537928346,7.130921236199326e-05,0.00013652001796440237,0.0001329450840888336,7.806317500061514e-05,-0.0001925493222651743,-0.00023295665525710938,-0.00019894307315769508,6.696160588485128e-05
2021-04-30,2021-05-03,0.25,0.0001343603326675389,-1.3598115090585744e-05,0.00011803750505583844,0.0001381766432394103,7.197484604267438e-05,-0.00015328908559035149,-0.00018825349521062488,-0.0001685575994538722,6.114896833997262e-05
2021-05-07,2021-05-10,0.25,0.00011956059467567405,-4.195488521909152e-05,0.00015916954429546918,0.00016338797412212332,7.228111448102665e-05,-0.00016085258846299465,-0.0001901108763707076,-0.00020168907054154468,8.020819302004506e-05
2021-05-14,2021-05-17,0.25,0.0001398596840185499,-3.83925550619035e-05,0.00017142028157026692,0.00018101913867064087,6.825073470809683e-05,-0.0001911261555507186,-0.00020452358372566825,-0.00021035350800166096,8.384596337239686e-05
2021-05-21,2021-05-24,0.25,0.00013070131902840552,-0.00011216253002319972,0.00015940343587187296,0.0001521147307281346,5.730556454636718e-05,-0.0001416682262687068,-0.00015247488225232403,-0.0001379534102286365,4.473399859808696e-05
2021-05-28,2021-06-01,0.25,0.00013167368789697518,-3.3325897532280116e-06,0.00015609551299703285,0.00012919667396087256,6.48816663256569e-05,-0.000162464991353114,-0.00020175709972948975,-0.0001686639124192817,5.4371052074576095e-05
2021-06-04,2021-06-07,0.25,0.00014027104835010612,-1.792466132473911e-05,0.0001341690035930808,0.00010198407096527202,4.656619667193178e-05,-0.00013780607460173595,-0.00019301820836676803,-0.00010910928301124535,3.4867907724097714e-05
2021-06-11,2021-06-14,0.25,0.00016816446877521233,2.9725604192740846e-05,0.00017046626215926763,0.00010457418798948885,-3.009412645853509e-05,-0.00013232949450264476,-0.00018911366042935273,-9.357402649441796e-05,-2.7819215231759226e-05
2021-06-18,2021-06-21,0.25,0.0001414094777256661,1.0672958552176255e-05,0.0001458125670892029,8.974230740382052e-05,-2.619367741054084e-05,-0.00011254516517519503,-0.00014614866122413797,-7.57736445829006e-05,-2.697616237809107e-05
2021-06-25,2021-06-28,0.25,0.00014303291441244482,2.9207490585433666e-05,0.00015253699728616304,0.00011905213544068034,-3.827722026371452e-05,-0.00012615164262365407,-0.00015003020881862247,-0.0001076720182109229,-2.1698447807808258e-05
2021-07-02,2021-07-06,0.25,0.0001154483148150341,0.00011398640203077938,0.00017236540379673737,0.00011082348169399369,-5.1389702119084056e-05,-0.00011704711337346145,-0.0001614947841427999,-0.0001341655732045719,-4.852642949662746e-05
2021-07-09,2021-07-12,0.25,8.548221862576518e-05,0.00017058589552145317,0.0001734959299695853,0.00010228751815511263,-6.711129981601215e-05,-0.00013455381742380528,-0.0001483888060150722,-0.0001177120586899585,-6.408558032706821e-05
2021-07-16,2021-07-19,0.25,3.904126174666809e-05,0.0001283841203945234,0.00012854064122366353,6.498694072627049e-05,2.2960517901043703e-06,-0.0001170561429110725,-0.00012688940755189264,-8.831850915439713e-05,-3.0984956263867475e-05
2021-07-23,2021-07-26,0.25,2.5482962339271867e-05,0.00013166170049942744,0.00012742753948149523,7.068884205317964e-05,3.685026915216578e-05,-0.00013481560794047077,-0.0001632886464499596,-9.185825817323686e-05,-2.1488009618722873e-06
2021-07-30,2021-08-02,0.25,3.693426669620567e-05,0.00014437742405324326,0.00014160225008637295,7.113817964559955e-05,3.1658476472177306e-05,-0.00014252428735399308,-0.00017706583155014307,-9.484148548175175e-05,-1.127899256771073e-05
2021-08-06,2021-08-09,0.25,3.635999891237352e-05,0.0001268436821797347,0.00013988279869548548,7.66511261227551e-05,4.76807564632264e-06,-0.00015007759403200068,-0.00016758393858334346,-6.363779077454102e-05,-3.2063581667861156e-06
2021-08-13,2021-08-16,0.25,4.7888101166773634e-05,9.225904016894182e-05,0.00013834726027819877,5.665954743148808e-05,5.0612752763483284e-05,-0.00014450781947608488,-0.0001582420008419933,-6.322440015655987e-05,-1.9792481334247338e-05
2021-08-20,2021-08-23,0.25,2.8201465433330545e-05,9.081791681982349e-05,0.0001333971613271147,6.320918128028906e-05,2.6050670138472664e-05,-0.00013590062161567947,-0.00013568613821062186,-4.352019795832119e-05,-2.656943721440774e-05
2021-08-27,2021-08-30,0.25,4.745785909397932e-05,0.00015567191188047577,0.00016115360317341327,4.556459905334019e-05,-2.644922016956043e-05,-0.00015405159204774822,-0.00012725467582576957,-4.922554799849572e-05,-5.2866937159634446e-05
2021-09-03,2021-09-07,0.25,1.128890444758874e-05,0.00014322521917277067,0.00015781834719222863,4.049223582962264e-05,5.520098903081486e-06,-0.00015459395306059804,-0.00011978553468462038,-2.562074781402166e-05,-5.834456998605271e-05
2021-09-10,2021-09-13,0.25,1.2650334769819188e-05,0.000174317925358906,0.0001729980906642768,3.182018277024946e-05,2.9951863596387068e-06,-0.0001467248328565688,-0.00012238276910441731,-5.178407463353224e-05,-7.389004332837183e-05
2021-09-17,2021-09-20,0.25,-2.748665321777524e-05,0.00015118662857885947,0.00020761344786670373,7.563128697408072e-06,4.745554865814687e-05,-0.0001562132902020713,-0.00012630391822498856,-1.1637653409711426e-05,-9.217723874657203e-05
2021-09-24,2021-09-27,0.25,5.316868530048447e-06,0.0002341518853831955,0.0002414555961709658,9.653786118590454e-06,2.8588737840320273e-05,-0.00020412415576903192,-0.00017277132198192325,-4.017945310744468e-05,-0.00010209194318472041
2021-10-01,2021-10-04,0.25,3.090398972383526e-05,0.0003290496966088942,0.00027419333597041023,2.0466324622649417e-05,3.134910767515727e-06,-0.0002417215608757286,-0.0002124906872487063,-6.256552368347665e-05,-0.00014097048588539336
2021-10-08,2021-10-11,0.25,-8.236286332707877e-06,0.000313444733355947,0.0002752924562272858,-1.2936354903339857e-05,6.224715828546609e-05,-0.0002365661736202053,-0.0002454996855215018,-4.0866470447916705e-05,-0.00010687937704302732
2021-10-15,2021-10-18,0.25,-8.168307374417118e-06,0.0003493722281479972,0.00027268950886343083,-2.543222964813453e-05,2.711608134773225e-05,-0.0002326207630817992,-0.0002464397834755389,-3.417374168288674e-05,-0.00010234299309638356
2021-10-22,2021-10-25,0.25,-3.535148953402029e-05,0.0003618069008747221,0.00025808066941612485,-2.9731799612773906e-05,4.830635714001935e-05,-0.00021547977337100778,-0.00027111206578979793,-4.072121003771109e-05,-7.579758908555503e-05
2021-10-29,2021-11-01,0.25,-4.6239888769915305e-05,0.00039555286624441146,0.00025884144897564616,-1.386520448267884e-05,8.17771797261051e-06,-0.00020253075984302135,-0.00026402351877594614,-4.9532215962147064e-05,-8.638044535895945e-05
2021-11-05,2021-11-08,0.25,-5.606818305631917e-05,0.00041598166533447724,0.00025608605921219156,-2.14925461237497e-05,-1.1832835598283957e-05,-0.00017830626894667885,-0.00022296559400339917,-0.00010465118291952305,-7.67511138987149e-05
2021-11-12,2021-11-15,0.25,-8.851609673583523e-06,0.0003460308840549101,0.0001970606940081076,-3.605840967792093e-05,2.767323988990913e-05,-0.00018001355420721403,-0.000218251154745085,-0.00010091272478492949,-2.6677364864194158e-05
